countycode,yearofloss,state,amount_paid
18099,1982,IN,187412.90000000002
18099,1984,IN,0
18099,1985,IN,99680.5
18099,1990,IN,98693.04
18099,1991,IN,10599.52
18099,1993,IN,20689.329999999998
18099,1995,IN,0
18099,1996,IN,929.47
18099,2001,IN,11613.259999999998
18099,2005,IN,65482.11
18099,2008,IN,230761.31
18099,2009,IN,45388.05
18099,2011,IN,2857.87
18099,2013,IN,0
18099,2018,IN,711530.3099999999
18101,1990,IN,352.79
18101,2002,IN,2781.78
18101,2005,IN,123580.33
18101,2006,IN,5589.95
18101,2011,IN,0
18101,2019,IN,3648.5
18103,1982,IN,1430
18103,1985,IN,6500
18103,1998,IN,17892.76
18103,1999,IN,2085.16
18103,2003,IN,5801.66
18103,2011,IN,1671.98
18103,2012,IN,0
18103,2013,IN,146269.09
18103,2015,IN,0
18103,2017,IN,14507.76
18105,1979,IN,20937.31
18105,1989,IN,0
18105,1993,IN,3181.37
18105,1995,IN,49114.74
18105,1996,IN,2171.78
18105,2001,IN,0
18105,2002,IN,8729.21
18105,2004,IN,2966.33
18105,2005,IN,49676.649999999994
18105,2006,IN,5100
18105,2008,IN,117405.82
18105,2009,IN,3373.67
18105,2010,IN,13020.66
18105,2011,IN,4244.48
18105,2012,IN,39202.2
18105,2013,IN,560659.51
18105,2014,IN,0
18105,2016,IN,7555.27
18105,2017,IN,0
18105,2018,IN,50000
18105,2019,IN,218682.12
18107,1998,IN,14434.759999999998
18107,1999,IN,16792.2
18107,2002,IN,13707.71
18107,2008,IN,16225.86
18107,2013,IN,291642.72
18107,2015,IN,8406.44
18107,2018,IN,9383.93
18109,1978,IN,147.6
18109,1979,IN,199.51
18109,1980,IN,718.91
18109,1981,IN,6172.08
18109,1985,IN,1657.12
18109,1990,IN,7676.110000000001
18109,1992,IN,0
18109,1993,IN,237694.97
18109,1995,IN,0
18109,1996,IN,12108.55
18109,1998,IN,10917.45
18109,2002,IN,4604.16
18109,2003,IN,425473.32
18109,2004,IN,9837.939999999999
18109,2005,IN,177656.50999999998
18109,2006,IN,0
18109,2008,IN,6884722.86
18109,2009,IN,9805.48
18109,2010,IN,43145.57
18109,2011,IN,77512.23
18109,2013,IN,205466.99
18109,2015,IN,258299.62
18109,2017,IN,111454.4
18109,2018,IN,46266.72
18109,2019,IN,1645.41
18111,1979,IN,0
18111,1981,IN,8864.140000000001
18111,1982,IN,21994.1
18111,1986,IN,176.32
18111,1990,IN,0
18111,1993,IN,0
18111,2003,IN,74219.66
18111,2004,IN,0
18111,2005,IN,0
18111,2008,IN,14111.300000000001
18111,2009,IN,13810.55
18111,2015,IN,149501.84999999998
18111,2018,IN,12601.95
18111,2019,IN,6657.33
18113,1978,IN,8931.27
18113,1981,IN,12630.33
18113,1982,IN,126709.75
18113,1984,IN,0
18113,1985,IN,44099.57
18113,1986,IN,0
18113,1990,IN,118991.03
18113,1991,IN,26440.93
18113,1992,IN,20000
18113,1993,IN,67091.16
18113,1996,IN,22417.4
18113,1997,IN,0
18113,1998,IN,12836.62
18113,1999,IN,0
18113,2001,IN,7023.9
18113,2003,IN,3612.97
18113,2004,IN,6470.17
18113,2006,IN,8658.35
18113,2007,IN,13832.35
18113,2008,IN,558777.74
18113,2009,IN,367290.08999999997
18113,2010,IN,6936.7
18113,2011,IN,9187.119999999999
18113,2012,IN,0
18113,2013,IN,13815.779999999999
18113,2015,IN,185253.73
18113,2017,IN,1061871.28
18113,2018,IN,30297.43
18113,2019,IN,24866.79
18115,1978,IN,2751
18115,1990,IN,2600.64
18115,1996,IN,2640.6200000000003
18115,1997,IN,85757.1
18115,2011,IN,13751.88
18115,2014,IN,0
18115,2018,IN,3373.03
18117,1979,IN,8945
18117,1982,IN,3048.5899999999997
18117,1983,IN,67191.04000000001
18117,1985,IN,37937.29
18117,1990,IN,84725.72
18117,1995,IN,2247.18
18117,1996,IN,101842.83
18117,2000,IN,2302.5
18117,2001,IN,663.8
18117,2002,IN,2812.86
18117,2004,IN,598088.5700000001
18117,2005,IN,6613.28
18117,2006,IN,60112.590000000004
18117,2008,IN,261733.8
18117,2011,IN,53322.96
18117,2013,IN,57808.52
18117,2014,IN,8637.55
18117,2015,IN,8153.91
18117,2017,IN,9059.3
18117,2018,IN,7017.34
18119,1991,IN,7021.37
18119,1993,IN,113852.8
18119,1995,IN,5500
18119,1997,IN,501.18
18119,1998,IN,11483.87
18119,2002,IN,57052.619999999995
18119,2003,IN,48592.840000000004
18119,2005,IN,646807.64
18119,2008,IN,2256913.18
18119,2009,IN,11386.099999999999
18119,2010,IN,6303.66
18119,2013,IN,14779.560000000001
18119,2015,IN,2248.82
18119,2017,IN,3067.09
18121,1979,IN,770.02
18121,1985,IN,0
18121,1991,IN,4926.51
18121,2003,IN,6138.73
18121,2005,IN,13004.69
18121,2008,IN,60263.76
18121,2009,IN,0
18121,2013,IN,21806.460000000003
18121,2015,IN,103125.1
18123,1978,IN,11232.15
18123,1979,IN,1138.56
18123,1981,IN,7154.28
18123,1983,IN,3523.53
18123,1989,IN,1725.08
18123,1997,IN,43840.9
18123,2005,IN,4917.34
18123,2006,IN,1794.29
18123,2008,IN,464.62
18123,2009,IN,3253.1
18123,2011,IN,23981.809999999998
18123,2014,IN,0
18123,2015,IN,23067.36
18123,2018,IN,112219.15
18123,2019,IN,5875.69
18125,1993,IN,12500
18125,2005,IN,44000
18127,1979,IN,56601.37
18127,1980,IN,1228.91
18127,1981,IN,67833.67
18127,1982,IN,8876.5
18127,1983,IN,128174.16
18127,1984,IN,3126.32
18127,1985,IN,73023.67
18127,1986,IN,0
18127,1987,IN,1393.6399999999999
18127,1989,IN,3326.16
18127,1990,IN,137559.11
18127,1991,IN,1039.4
18127,1992,IN,0
18127,1993,IN,210348.82
18127,1994,IN,0
18127,1995,IN,65017.2
18127,1996,IN,3441.09
18127,1997,IN,134083.76
18127,1998,IN,3441.89
18127,1999,IN,3484.33
18127,2000,IN,3795.59
18127,2001,IN,3568.48
18127,2002,IN,0
18127,2005,IN,9919.53
18127,2006,IN,98441.62
18127,2007,IN,35812.56
18127,2008,IN,762924.1599999999
18127,2009,IN,4769.74
18127,2010,IN,0
18127,2011,IN,7372.23
18127,2012,IN,36852.770000000004
18127,2013,IN,0
18127,2014,IN,158030.83000000002
18127,2015,IN,81522.42
18127,2016,IN,1717.29
18127,2017,IN,6716.96
18127,2018,IN,208020.29
18127,2019,IN,0
18129,1979,IN,7055.98
18129,1981,IN,1493.1
18129,1982,IN,4772.26
18129,1983,IN,5481
18129,1985,IN,16104.52
18129,1990,IN,14224.98
18129,1991,IN,26856.26
18129,1993,IN,35823.9
18129,1995,IN,1806.3
18129,1996,IN,51364.82
18129,1997,IN,195195.85
18129,1998,IN,4292.93
18129,1999,IN,1758.69
18129,2002,IN,25083.29
18129,2004,IN,33102.35
18129,2005,IN,240254.71000000002
18129,2006,IN,0
18129,2008,IN,22426.82
18129,2011,IN,1387852.92
18129,2016,IN,6353.46
18129,2017,IN,0
18129,2018,IN,117389.15
18129,2019,IN,18912.83
18131,1981,IN,18228.93
18131,1982,IN,18321.5
18131,1985,IN,35496.880000000005
18131,1990,IN,56507.700000000004
18131,1993,IN,10785
18131,1994,IN,13968.08
18131,1996,IN,19415.32
18131,1998,IN,7326.73
18131,1999,IN,9145.789999999999
18131,2005,IN,17069.010000000002
18131,2007,IN,8275.76
18131,2008,IN,487072.56
18131,2009,IN,1422921.28
18131,2011,IN,3701.62
18131,2013,IN,19007.61
18131,2014,IN,0
18131,2015,IN,32457.75
18131,2018,IN,514564.80000000005
18133,1982,IN,1406.73
18133,1993,IN,29962.79
18133,1997,IN,3018.47
18133,2002,IN,4955.75
18133,2003,IN,1340.93
18133,2005,IN,6794.15
18133,2008,IN,223535.38
18133,2009,IN,6526.37
18133,2011,IN,18678.33
18133,2013,IN,193030.06
18133,2016,IN,0
18133,2018,IN,14818.36
18135,1987,IN,11166.46
18135,1992,IN,2369.24
18135,1993,IN,4115.9400000000005
18135,1995,IN,0
18135,1997,IN,0
18135,1998,IN,0
18135,2003,IN,3779.71
18135,2005,IN,0
18135,2008,IN,2140.33
18135,2010,IN,829.34
18135,2011,IN,1649.96
18135,2013,IN,15326.189999999999
18135,2017,IN,8796.65
18135,2019,IN,10206.11
18137,1996,IN,7028.34
18137,1997,IN,20962.91
18137,2003,IN,16094.85
18137,2009,IN,18997.5
18137,2016,IN,21696.260000000002
18139,1978,IN,79.5
18139,1989,IN,355.5
18139,1990,IN,15456.55
18139,1993,IN,9738.34
18139,1996,IN,22549.43
18139,1997,IN,7259.93
18139,1998,IN,4630.49
18139,1999,IN,10992.82
18139,2004,IN,4136.32
18139,2009,IN,0
18139,2013,IN,12544.18
18139,2018,IN,5884.72
18139,2019,IN,8008.25
18141,1979,IN,3574.94
18141,1980,IN,0
18141,1981,IN,50764.28999999999
18141,1982,IN,126880.97
18141,1983,IN,0
18141,1985,IN,14579.4
18141,1986,IN,0
18141,1990,IN,4186.55
18141,1993,IN,9978.83
18141,1995,IN,2140.31
18141,1996,IN,136957.49
18141,1997,IN,0
18141,1998,IN,2667.58
18141,2000,IN,0
18141,2001,IN,0
18141,2002,IN,0
18141,2005,IN,12000
18141,2008,IN,90336.25
18141,2009,IN,12849.24
18141,2010,IN,0
18141,2011,IN,0
18141,2015,IN,3755.92
18141,2016,IN,316171.92
18141,2018,IN,555252.25
18141,2019,IN,0
18143,1978,IN,18640.84
18143,1979,IN,4731.96
18143,1993,IN,9634.6
18143,2000,IN,938.24
18143,2005,IN,20805.36
18143,2008,IN,10081.4
18143,2015,IN,0
18143,2016,IN,0
18145,1978,IN,22874.96
18145,1979,IN,1871.01
18145,1980,IN,250
18145,1985,IN,0
18145,1989,IN,459.27
18145,1990,IN,39830.96
18145,1991,IN,0
18145,1992,IN,7395.95
18145,1993,IN,263755.87
18145,1994,IN,253.56
18145,1995,IN,4213.58
18145,1996,IN,12280.82
18145,1997,IN,53926.97
18145,1998,IN,13582.52
18145,2000,IN,6565.89
18145,2002,IN,11152.380000000001
18145,2003,IN,0
18145,2004,IN,0
18145,2005,IN,494253.65
18145,2007,IN,0
18145,2008,IN,354322.27999999997
18145,2009,IN,10685.91
18145,2010,IN,294.88
18145,2011,IN,340103.61
18145,2013,IN,811571.17
18145,2018,IN,64602.12
18147,1978,IN,1966
18147,1983,IN,1092.15
18147,1996,IN,0
18147,1997,IN,161294.21000000002
18147,2001,IN,0
18147,2006,IN,11112.390000000001
18147,2008,IN,17313.68
18147,2011,IN,6527.8099999999995
18147,2018,IN,8630.56
18149,1982,IN,1870
18149,1997,IN,47059.65
18149,2008,IN,12348.79
18149,2009,IN,21509.69
18149,2015,IN,2720.27
18149,2016,IN,10991.54
18149,2018,IN,262558.89999999997
18151,1978,IN,7985.09
18151,1980,IN,0
18151,1981,IN,0
18151,1982,IN,89629.76
18151,1985,IN,8809.369999999999
18151,1992,IN,0
18151,1993,IN,35948.89
18151,1996,IN,38377.44
18151,1998,IN,1376.08
18151,2001,IN,3109.81
18151,2002,IN,2129.06
18151,2004,IN,0
18151,2006,IN,0
18151,2007,IN,0
18151,2008,IN,11347.169999999998
18151,2009,IN,36007.13
18151,2011,IN,2404.63
18151,2018,IN,6401.15
18151,2019,IN,0
18153,2013,IN,42214.64
18155,1978,IN,15519.17
18155,1979,IN,5237.28
18155,1982,IN,0
18155,1991,IN,23214.58
18155,1996,IN,41037.56
18155,1997,IN,868560.97
18155,2005,IN,15055.25
18155,2008,IN,0
18155,2011,IN,14709.66
18155,2014,IN,17137.58
18155,2015,IN,21162.92
18155,2017,IN,57380.270000000004
18155,2018,IN,135769.81
18157,1979,IN,125
18157,1980,IN,2061.75
18157,1981,IN,6808.7
18157,1982,IN,1478.73
18157,1983,IN,3580.3199999999997
18157,1985,IN,19902.17
18157,1989,IN,1778.84
18157,1990,IN,65744.15000000001
18157,1991,IN,10513.77
18157,1993,IN,1918.4
18157,1994,IN,7850
18157,1996,IN,8439.28
18157,1998,IN,7182.410000000001
18157,1999,IN,909.91
18157,2003,IN,883680.3
18157,2004,IN,118660.91
18157,2005,IN,293132.91
18157,2007,IN,18681.42
18157,2008,IN,397566.13
18157,2009,IN,98841.64
18157,2010,IN,151923.12
18157,2011,IN,85922.55
18157,2013,IN,872484.7699999999
18157,2014,IN,57785.57
18157,2015,IN,33049.259999999995
18157,2017,IN,23485.050000000003
18157,2018,IN,152390.9
18159,1989,IN,11802.95
18159,1990,IN,4992.15
18159,1991,IN,1107.5
18159,1992,IN,1786.5900000000001
18159,1996,IN,0
18159,1997,IN,25432.33
18159,1998,IN,33052.44
18159,1999,IN,17540.75
18159,2003,IN,224551.76
18159,2005,IN,62239.33
18159,2010,IN,1820.79
18159,2012,IN,0
18159,2013,IN,1211026.05
18159,2015,IN,476.17
18159,2017,IN,6124.41
18161,2003,IN,27064.62
18161,2015,IN,23455.01
18163,1977,IN,1218.44
18163,1978,IN,20728.739999999998
18163,1979,IN,50219.38
18163,1980,IN,332011.33999999997
18163,1981,IN,53998.53
18163,1982,IN,6533.22
18163,1983,IN,81283.25
18163,1984,IN,21007.449999999997
18163,1985,IN,814
18163,1986,IN,16693.21
18163,1987,IN,163.26
18163,1988,IN,2718.6
18163,1989,IN,124862.95999999999
18163,1990,IN,60667.04
18163,1991,IN,85998.29
18163,1992,IN,2432.4
18163,1993,IN,0
18163,1994,IN,489.98
18163,1995,IN,7228.09
18163,1996,IN,494561.68000000005
18163,1997,IN,978340.29
18163,1998,IN,59425.19
18163,1999,IN,1062.23
18163,2000,IN,77051.54999999999
18163,2001,IN,23595.48
18163,2002,IN,34156.81
18163,2003,IN,61387.509999999995
18163,2004,IN,108475.87
18163,2005,IN,277206.36
18163,2006,IN,692313.3099999999
18163,2008,IN,268092.03
18163,2009,IN,80003.42
18163,2010,IN,11025.87
18163,2011,IN,1771686.0299999998
18163,2013,IN,134045.06
18163,2014,IN,160135.7
18163,2015,IN,34002.86
18163,2016,IN,0
18163,2017,IN,12120.369999999999
18163,2018,IN,500603.58
18163,2019,IN,13593.88
18165,1979,IN,22328.94
18165,1982,IN,984.64
18165,1985,IN,34351.88
18165,1989,IN,24479.11
18165,1992,IN,3257.8900000000003
18165,1993,IN,22133.75
18165,2005,IN,39529.12
18165,2008,IN,243393.31
18165,2011,IN,16100
18167,1978,IN,314.38
18167,1979,IN,5216.65
18167,1982,IN,5219.37
18167,1985,IN,65142.48999999999
18167,1987,IN,98569.95
18167,1988,IN,0
18167,1989,IN,4127.62
18167,1990,IN,45154.88
18167,1991,IN,4301.9400000000005
18167,1993,IN,220872.06
18167,1994,IN,69988.56
18167,1997,IN,0
18167,1998,IN,118237.46999999999
18167,1999,IN,30152.45
18167,2000,IN,1372.37
18167,2001,IN,0
18167,2002,IN,47012.4
18167,2003,IN,107069.31999999999
18167,2005,IN,492797.67
18167,2007,IN,4218.48
18167,2008,IN,14881058.34
18167,2009,IN,22024.43
18167,2010,IN,4869.09
18167,2011,IN,176682.49
18167,2012,IN,0
18167,2013,IN,382647.4
18167,2014,IN,4259.48
18167,2015,IN,186119.03999999998
18167,2016,IN,53942.28999999999
18167,2017,IN,2628.97
18167,2018,IN,124836.21
18169,1980,IN,0
18169,1981,IN,1293.62
18169,1982,IN,4876.58
18169,1985,IN,0
18169,1996,IN,316.66
18169,1998,IN,38180.81
18169,2003,IN,8578.02
18169,2004,IN,7007.459999999999
18169,2008,IN,54191.509999999995
18169,2009,IN,0
18169,2010,IN,37611.740000000005
18169,2013,IN,151804.06
18169,2014,IN,0
18169,2015,IN,68211.86
18169,2017,IN,9266.93
18169,2019,IN,79903.15000000001
18171,2004,IN,9710.119999999999
18171,2005,IN,1806.4
18171,2008,IN,1983.17
18171,2015,IN,0
18173,1978,IN,1493.65
18173,1979,IN,7039.8
18173,1983,IN,1853.75
18173,1989,IN,0
18173,1995,IN,3440.7799999999997
18173,1996,IN,40223.42
18173,1997,IN,11778.9
18173,1998,IN,975.53
18173,2000,IN,4873.76
18173,2001,IN,0
18173,2003,IN,6781.28
18173,2005,IN,27800.06
18173,2006,IN,142051.18
18173,2008,IN,44607.93
18173,2009,IN,124086.12
18173,2010,IN,0
18173,2011,IN,53378.84
18173,2013,IN,66343.02
18173,2014,IN,26995.140000000003
18173,2015,IN,0
18173,2017,IN,0
18173,2018,IN,27555.55
18173,2019,IN,0
18175,1982,IN,1900
18175,1983,IN,1813.44
18175,1988,IN,0
18175,1990,IN,225325.39
18175,1995,IN,1335.9
18175,1996,IN,65338.270000000004
18175,1997,IN,3774.71
18175,2001,IN,0
18175,2002,IN,33664.57
18175,2004,IN,1238718.89
18175,2005,IN,66258.57
18175,2006,IN,44949.85999999999
18175,2008,IN,264626.07
18175,2015,IN,0
18175,2017,IN,752558.74
18175,2018,IN,50229.729999999996
18177,1978,IN,2430
18177,1986,IN,764.12
18177,1987,IN,714.73
18177,1989,IN,0
18177,1993,IN,61940.77
18177,1996,IN,0
18177,1997,IN,0
18177,1999,IN,13584.25
18177,2001,IN,28374.03
18177,2003,IN,67021.41
18177,2004,IN,14109.95
18177,2005,IN,10470.11
18177,2006,IN,26800.26
18177,2008,IN,51519.12
18177,2011,IN,26802.68
18177,2013,IN,9114.02
18177,2015,IN,0
18177,2017,IN,71871.01
18177,2018,IN,0
18177,2019,IN,12169.12
18179,1978,IN,0
18179,1982,IN,14767.72
18179,1985,IN,382.23
18179,1989,IN,0
18179,1993,IN,14053.73
18179,1996,IN,10033.75
18179,1997,IN,0
18179,1998,IN,3983.64
18179,1999,IN,867.92
18179,2003,IN,435808.05
18179,2004,IN,0
18179,2005,IN,0
18179,2008,IN,56771.759999999995
18179,2013,IN,12010.470000000001
18179,2014,IN,22747.11
18179,2015,IN,113673.54999999999
18179,2019,IN,83461.56999999999
18181,1980,IN,0
18181,1981,IN,7767.87
18181,1982,IN,4155.62
18181,1983,IN,2431.53
18181,1985,IN,70607.56
18181,1990,IN,136564.06
18181,1992,IN,14581.91
18181,1993,IN,22022.559999999998
18181,1994,IN,193234.61
18181,1997,IN,248.64
18181,1998,IN,0
18181,1999,IN,0
18181,2002,IN,0
18181,2003,IN,83128.21
18181,2005,IN,7871.43
18181,2006,IN,9426.62
18181,2007,IN,0
18181,2008,IN,1904866.96
18181,2009,IN,1603193.8199999998
18181,2010,IN,2150.28
18181,2013,IN,0
18181,2015,IN,481352.25
18181,2018,IN,498606.25
18183,1981,IN,4077.93
18183,1982,IN,25237.03
18183,1985,IN,7263.62
18183,1990,IN,1520
18183,1991,IN,0
18183,1996,IN,0
18183,2003,IN,2405.47
18183,2005,IN,1341.87
18183,2008,IN,10553.869999999999
18183,2009,IN,51915.8
18183,2013,IN,0
18183,2014,IN,2021.98
18183,2015,IN,2916.89
18183,2016,IN,488.67
19003,2008,IA,212516.66
19005,1978,IA,444.51
19005,2001,IA,0
19005,2008,IA,7892.25
19005,2011,IA,25872.870000000003
19005,2013,IA,20812.54
19005,2016,IA,33693.02
19005,2019,IA,0
19007,1980,IA,131.56
19007,1982,IA,1252
19007,2007,IA,96079.6
19007,2008,IA,5968.82
19007,2010,IA,0
19009,1990,IA,2343.86
19009,1993,IA,27580.04
19009,1998,IA,0
19009,2004,IA,94313.53
19009,2007,IA,2690.03
19011,1982,IA,1544
19011,1990,IA,1477.66
19011,1993,IA,25986.6
19011,1998,IA,0
19011,1999,IA,7925.55
19011,2002,IA,8286.05
19011,2004,IA,0
19011,2008,IA,1171858.1
19011,2009,IA,101226.67
19011,2010,IA,72163.14000000001
19011,2011,IA,25942.109999999997
19011,2013,IA,41404.670000000006
19011,2014,IA,24796.59
19011,2016,IA,636414.74
19011,2019,IA,6379.62
19013,1978,IA,5880.79
19013,1979,IA,103403.6
19013,1980,IA,56705.35
19013,1981,IA,0
19013,1982,IA,775.2
19013,1983,IA,3723.75
19013,1984,IA,5913.8
19013,1985,IA,8606.55
19013,1986,IA,6450.35
19013,1990,IA,61825.75
19013,1991,IA,62294.83
19013,1993,IA,1078203.8
19013,1998,IA,606.33
19013,1999,IA,2041167.75
19013,2000,IA,181949.32
19013,2001,IA,39979.11
19013,2004,IA,316906.72
19013,2005,IA,1567.03
19013,2007,IA,16212.88
19013,2008,IA,17443056.89
19013,2009,IA,985.25
19013,2010,IA,128316.72
19013,2013,IA,357466.19
19013,2014,IA,230397.65000000002
19013,2016,IA,4899378.16
19013,2018,IA,124356.62000000001
19013,2019,IA,106864.31
19015,2008,IA,193984.68
19015,2010,IA,193777.16
19015,2012,IA,0
19015,2015,IA,3493.59
19015,2018,IA,18767.2
19015,2019,IA,0
19017,1979,IA,12564.68
19017,1982,IA,180.83
19017,1990,IA,0
19017,1991,IA,0
19017,1993,IA,96813.7
19017,1999,IA,1277565.66
19017,2000,IA,0
19017,2001,IA,0
19017,2004,IA,87108.34999999999
19017,2006,IA,0
19017,2007,IA,1363.36
19017,2008,IA,12451232.42
19017,2010,IA,4645.85
19017,2011,IA,0
19017,2012,IA,0
19017,2013,IA,14818.41
19017,2014,IA,0
19017,2016,IA,257682.09
19017,2017,IA,365888.73
19017,2018,IA,25239.1
19017,2019,IA,3230.04
19019,1979,IA,12490.810000000001
19019,1990,IA,145468.79
19019,1993,IA,112826.33
19019,1998,IA,622
19019,1999,IA,1860496.99
19019,2004,IA,331312.58
19019,2006,IA,0
19019,2008,IA,457403.44
19019,2010,IA,138275.41
19019,2013,IA,61676.299999999996
19019,2016,IA,179667.35
19019,2017,IA,57471.88
19019,2018,IA,21895.09
19021,1979,IA,0
19023,1979,IA,831.34
19023,1991,IA,67517.34999999999
19023,1993,IA,80726.91
19023,1997,IA,6188.34
19023,1998,IA,2519.5
19023,1999,IA,124521.17
19023,2004,IA,3231.8999999999996
19023,2005,IA,769.12
19023,2007,IA,23773.71
19023,2008,IA,4661863.0200000005
19023,2010,IA,39053.76
19023,2013,IA,226499.44
19023,2014,IA,5228.5
19023,2016,IA,2174847.56
19023,2018,IA,39694.49
19025,1983,IA,1455.5
19027,1993,IA,254939.79
19027,1996,IA,49915.189999999995
19027,1997,IA,10473.73
19027,2007,IA,10131.71
19027,2008,IA,31379.84
19027,2013,IA,3405.45
19029,1979,IA,1777.07
19029,1980,IA,0
19029,1982,IA,0
19029,1984,IA,0
19029,1991,IA,32297.23
19029,1993,IA,0
19029,1998,IA,134523.5
19029,1999,IA,3722.1
19029,2000,IA,0
19029,2003,IA,0
19029,2007,IA,156988.46
19029,2010,IA,1592.39
19029,2015,IA,1178.41
19029,2016,IA,2270.98
19031,1982,IA,2143.78
19031,1986,IA,6712.58
19031,1987,IA,0
19031,1990,IA,0
19031,1992,IA,527.46
19031,1993,IA,26685.21
19031,1996,IA,1664.4
19031,2008,IA,487712.28
19031,2012,IA,2645.52
19031,2014,IA,268834.82
19031,2015,IA,0
19031,2016,IA,15458.51
19031,2018,IA,161404.62
19033,1978,IA,102400.3
19033,1979,IA,31023.190000000002
19033,1980,IA,27303.15
19033,1981,IA,2693.38
19033,1982,IA,81.59
19033,1983,IA,1552.41
19033,1984,IA,65115.78999999999
19033,1990,IA,1018.07
19033,1991,IA,5743.5599999999995
19033,1993,IA,0
19033,1997,IA,0
19033,1999,IA,61988.649999999994
19033,2001,IA,0
19033,2004,IA,213906.57
19033,2007,IA,23990.77
19033,2008,IA,2870542.29
19033,2013,IA,1707.42
19033,2014,IA,2268.34
19033,2016,IA,18145.66
19033,2018,IA,55482.72
19035,1979,IA,482.5
19035,1983,IA,7843.1900000000005
19035,1993,IA,66871.61
19035,2003,IA,10403.529999999999
19035,2010,IA,259997.67
19035,2013,IA,485960.54000000004
19035,2014,IA,10026.42
19035,2015,IA,8800.4
19035,2016,IA,0
19035,2018,IA,18270.82
19035,2019,IA,72982.33
19037,1981,IA,0
19037,1993,IA,0
19037,1998,IA,3083.25
19037,1999,IA,4833.92
19037,2004,IA,550.41
19037,2008,IA,241098.45
19037,2013,IA,2985.92
19037,2016,IA,57903.38
19037,2017,IA,3533.04
19037,2018,IA,25742.79
19037,2019,IA,10000
19041,1979,IA,3745.15
19041,1993,IA,8905.4
19041,2001,IA,0
19041,2004,IA,2626.96
19041,2007,IA,7265.96
19041,2010,IA,486.99
19041,2011,IA,0
19041,2014,IA,5000.55
19041,2018,IA,10028.73
19043,1979,IA,1494.99
19043,1981,IA,616.51
19043,1982,IA,724.95
19043,1983,IA,1643.96
19043,1986,IA,4529.88
19043,1991,IA,205359.26
19043,1993,IA,110072.06999999999
19043,1997,IA,36526.95
19043,1998,IA,0
19043,1999,IA,240375.52000000002
19043,2001,IA,254788.96
19043,2004,IA,357216.52999999997
19043,2007,IA,7494.75
19043,2008,IA,1370707.2600000002
19043,2009,IA,658.21
19043,2010,IA,35753.6
19043,2011,IA,188853.66999999998
19043,2013,IA,17199.19
19043,2014,IA,3250.68
19043,2016,IA,57681.48
19043,2017,IA,148337.74
19043,2018,IA,909.45
19043,2019,IA,207840.76
19045,1978,IA,0
19045,1979,IA,6961.5599999999995
19045,1980,IA,0
19045,1981,IA,967.93
19045,1982,IA,2371.09
19045,1983,IA,956.05
19045,1986,IA,0
19045,1990,IA,3673.63
19045,1993,IA,62045.31
19045,1997,IA,57354.68000000001
19045,1999,IA,7579.41
19045,2001,IA,225947.09
19045,2002,IA,55543.13
19045,2004,IA,3286.7200000000003
19045,2007,IA,41774.69
19045,2008,IA,258712.11000000002
19045,2009,IA,8027.07
19045,2010,IA,8794.49
19045,2011,IA,99271.58
19045,2013,IA,21076.64
19045,2014,IA,75235.29
19045,2015,IA,38225.89
19045,2016,IA,3418.49
19045,2017,IA,154738.3
19045,2018,IA,239.69
19045,2019,IA,104403.53
19047,1978,IA,486.85
19047,1982,IA,0
19047,1990,IA,8570
19047,1991,IA,13468.73
19047,1993,IA,612687.53
19047,1996,IA,1518364.09
19047,1997,IA,5003.33
19047,1999,IA,12510
19047,2006,IA,4344.27
19047,2007,IA,4343.88
19047,2008,IA,114557.73000000001
19047,2014,IA,811.98
19049,1986,IA,0
19049,1990,IA,0
19049,1991,IA,1499.02
19049,1993,IA,47311.96
19049,1998,IA,28219.23
19049,2004,IA,1883.6
19049,2007,IA,23766.54
19049,2008,IA,96517.78
19049,2010,IA,24076.61
19049,2014,IA,470.28
19049,2015,IA,79686.22
19049,2018,IA,55405.78
19049,2019,IA,2933.33
19053,1980,IA,230.25
19053,1981,IA,145
19053,1982,IA,170
19053,1992,IA,8238.48
19053,1993,IA,6319.51
